claim_id,claim_seq,policy_id,station_id,solar_system,production_load,exposure,energy_backup_score,safety_compliance,claim_amount
BI-C-0002052,1,BI-020039,G6,Epsilon,0.716,0.184,4,4,5896919.0
BI-C-0002053,1,BI-020045,A4,Zeta,0.693,0.915,1,4,4212045.0
BI-C-0002054,2,BI-020045,A4,Zeta,0.693,0.915,1,4,5809135.0
BI-C-0002055,3,BI-020045,A4,Zeta,0.693,0.915,1,4,542895.0
BI-C-0002056,1,BI-020081,B1,Epsilon,0.402,0.464,4,2,9770634.0
BI-C-0002057,2,BI-020081,B1,Epsilon,0.402,0.464,4,2,2485176.0
BI-C-0002058,1,BI-020100,B8,Epsilon,0.584,0.207,2,3,421873.0
BI-C-0002059,1,BI-020121,G8,Zeta,0.302,0.79,4,2,1020496.0
BI-C-0002060,1,BI-020149,B1,Epsilon,0.75,0.123,5,3,396081.0
BI-C-0002061,1,BI-020176,A6,Epsilon,0.716,0.307,2,5,3210201.0
BI-C-0002062,1,BI-020212,A7,Helionis Cluster,0.231,0.71,1,5,760643.0
BI-C-0002063,1,BI-020213,B2,Epsilon,0.909,0.436,1,4,2759289.0
BI-C-0002064,2,BI-020213,B2,Epsilon,0.909,0.436,1,4,1186769.0
BI-C-0002065,1,BI-020220,G8,Epsilon,0.889,0.622,2,2,352852.0
BI-C-0002066,2,BI-020220,G8,Epsilon,0.889,0.622,2,2,2823238.0
BI-C-0002067,1,BI-020241,G4,Helionis Cluster,0.009,0.53,5,5,4380655.0
BI-C-0002068,1,BI-020245,G9,Epsilon,0.701,0.638,3,4,4589240.0
BI-C-0002069,1,BI-020251,A6,Epsilon,0.993,0.845,3,2,30323193.0
BI-C-0002070,1,BI-020258,A9,Zeta,0.818,0.364,4,1,3214657.0
BI-C-0002071,2,BI-020258,A9,Zeta,0.818,0.364,4,1,13254656.0
BI-C-0002072,3,BI-020258,A9,Zeta,0.818,0.364,4,1,5552463.0
BI-C-0002073,1,BI-020273,B2,Zeta,0.314,0.773,2,4,13294811.0
BI-C-0002074,2,BI-020273,B2,Zeta,0.314,0.773,2,4,22489118.0
BI-C-0002075,1,BI-020275,B6,Epsilon,0.554,0.131,1,3,772016.0
BI-C-0002076,1,BI-020325,G2,Zeta,0.493,0.361,2,3,231365.0
BI-C-0002077,1,BI-020327,A5,Zeta,0.457,0.91,4,1,1182702.0
BI-C-0002078,2,BI-020327,A5,Zeta,0.457,0.91,4,1,1113695.0
BI-C-0002079,1,BI-020328,A2,Epsilon,0.382,0.632,2,5,1178708.0
BI-C-0002080,1,BI-020341,G2,Helionis Cluster,0.535,0.788,5,2,811255.0
BI-C-0002081,1,BI-020355,G4,Helionis Cluster,0.355,0.721,3,4,1365726.0
BI-C-0002082,2,BI-020355,G4,Helionis Cluster,0.355,0.721,3,4,3916526.0
BI-C-0002083,1,BI-020357,G5,Epsilon,0.926,0.705,5,2,2813157.0
BI-C-0002084,2,BI-020357,G5,Epsilon,0.926,0.705,5,2,662129.0
BI-C-0002085,3,BI-020357,G5,Epsilon,0.926,0.705,5,2,746774.0
BI-C-0002086,1,BI-020358,B7,Zeta,0.639,0.54,4,5,1115652.0
BI-C-0002087,1,BI-020383,A5,Helionis Cluster,0.651,0.451,5,5,2467471.0
BI-C-0002088,1,BI-020388,B8,Zeta,0.985,0.779,1,1,1727334.0
BI-C-0002089,1,BI-020390,B2,Zeta,0.585,0.459,5,1,1219390.0
BI-C-0002090,1,BI-020488,G5,Epsilon,0.303,0.745,2,3,703983.0
BI-C-0002091,1,BI-020510,A9,Helionis Cluster,0.025,0.547,5,2,497217.0
BI-C-0002092,1,BI-020514,A5,Helionis Cluster,0.844,0.704,1,3,7104870.0
BI-C-0002093,1,BI-020531,A6,Zeta,0.624,0.429,5,1,3512193.0
BI-C-0002094,1,BI-020635,A2,Epsilon,0.796,0.38,4,4,1197675.0
BI-C-0002095,2,BI-020635,A2,Epsilon,0.796,0.38,4,4,1238728.0
BI-C-0002096,1,BI-020646,A4,Zeta,0.626,0.517,2,3,807936.0
BI-C-0002097,2,BI-020646,A4,Zeta,0.626,0.517,2,3,1456120.0
BI-C-0002098,1,BI-020654,B8,Epsilon,0.91,0.453,3,5,1559801.0
BI-C-0002099,2,BI-020654,B8,Epsilon,0.91,0.453,3,5,1084312.0
BI-C-0002100,1,BI-020675,G6,Helionis Cluster,0.346,0.301,1,2,310698.0
BI-C-0002101,1,BI-020677,G3,Epsilon,0.652,0.49,4,5,1905751.0
BI-C-0002102,1,BI-020736,B8,Epsilon,0.031,0.262,1,4,4663550.0
BI-C-0002103,2,BI-020736,B8,Epsilon,0.031,0.262,1,4,522731.0
BI-C-0002104,1,BI-020743,G2,Epsilon,0.665,0.504,2,4,1488145.0
BI-C-0002105,1,BI-020773,G8,Zeta,0.604,0.375,2,4,5131360.0
BI-C-0002106,1,BI-020789,G8,Epsilon,0.692,0.171,2,2,2502915.0
BI-C-0002107,1,BI-020800,B4,Epsilon,0.265,0.427,5,1,257035.0
BI-C-0002108,1,BI-020812,B2,Helionis Cluster,0.97,0.817,3,5,2589900.0
BI-C-0002109,2,BI-020812,B2,Helionis Cluster,0.97,0.817,3,5,1315439.0
BI-C-0002110,3,BI-020812,B2,Helionis Cluster,0.97,0.817,3,5,85041271.0
BI-C-0002111,4,BI-020812,B2,Helionis Cluster,0.97,0.817,3,5,815587.0
BI-C-0002112,1,BI-020817,B6,Helionis Cluster,0.688,0.326,5,3,3505769.0
BI-C-0002113,1,BI-020830,G6,Zeta,0.966,0.155,5,1,2159228.0
BI-C-0002114,1,BI-020857,A4,Zeta,0.639,0.251,2,3,1711306.0
BI-C-0002115,2,BI-020857,A4,Zeta,0.639,0.251,2,3,6894435.0
BI-C-0002116,1,BI-020871,B3,Zeta,0.577,0.775,4,1,1415803.0
BI-C-0002117,2,BI-020871,B3,Zeta,0.577,0.775,4,1,3107566.0
BI-C-0002118,1,BI-020908,A8,Zeta,0.928,0.611,2,5,2015953.0
BI-C-0002119,1,BI-020928,B6,Zeta,0.662,0.428,4,5,6714314.0
BI-C-0002120,1,BI-020939,A6,Zeta,0.34,0.466,5,3,5967417.0
BI-C-0002121,1,BI-020954,G7,Helionis Cluster,0.276,0.815,3,1,7771233.0
BI-C-0002122,2,BI-020954,G7,Helionis Cluster,0.276,0.815,3,1,6506762.0
BI-C-0002123,3,BI-020954,G7,Helionis Cluster,0.276,0.815,3,1,2075995.0
BI-C-0002124,1,BI-020956,B1,Zeta,0.17,0.593,3,3,3357906.0
BI-C-0002125,1,BI-020989,G4,Epsilon,0.82,0.601,5,2,6283072.0
BI-C-0002126,2,BI-020989,G4,Epsilon,0.82,0.601,5,2,5135225.0
BI-C-0002127,3,BI-020989,G4,Epsilon,0.82,0.601,5,2,2696674.0
BI-C-0002128,1,BI-021007,G5,Zeta,0.715,0.633,5,3,13893063.0
BI-C-0002129,1,BI-021029,G7,Helionis Cluster,0.604,0.389,1,1,27294204.0
BI-C-0002130,1,BI-021048,A7,Epsilon,0.335,0.225,2,4,8804175.0
BI-C-0002131,1,BI-021056,G3,Zeta,0.271,0.855,3,2,3058400.0
BI-C-0002132,1,BI-021062,B7,Epsilon,0.467,0.662,5,5,1629096.0
BI-C-0002133,1,BI-021073,B2,Epsilon,0.841,0.518,5,3,185453.0
BI-C-0002134,2,BI-021073,B2,Epsilon,0.841,0.518,5,3,11076776.0
BI-C-0002135,3,BI-021073,B2,Epsilon,0.841,0.518,5,3,23762158.0
BI-C-0002136,1,BI-021086,A8,Zeta,0.549,0.296,3,1,4549159.0
BI-C-0002137,1,BI-021109,G8,Epsilon,0.462,0.508,1,4,4521539.0
BI-C-0002138,2,BI-021109,G8,Epsilon,0.462,0.508,1,4,6839647.0
BI-C-0002139,3,BI-021109,G8,Epsilon,0.462,0.508,1,4,6752488.0
BI-C-0002140,1,BI-021118,A5,Zeta,0.761,0.348,3,3,6207799.0
BI-C-0002141,1,BI-021123,B7,Epsilon,0.505,0.872,5,2,3285957.0
BI-C-0002142,2,BI-021123,B7,Epsilon,0.505,0.872,5,2,2808359.0
BI-C-0002143,1,BI-021127,B9,Epsilon,0.746,0.176,3,4,2012947.0
BI-C-0002144,1,BI-021147,G2,Helionis Cluster,0.19,0.431,4,1,2293742.0
BI-C-0002145,2,BI-021147,G2,Helionis Cluster,0.19,0.431,4,1,1149639.0
BI-C-0002146,1,BI-021178,G7,Epsilon,0.971,0.436,1,2,3224719.0
BI-C-0002147,1,BI-021179,G5,Zeta,0.153,0.342,5,3,25325143.0
BI-C-0002148,2,BI-021179,G5,Zeta,0.153,0.342,5,3,1604596.0
BI-C-0002149,1,BI-021182,G2,Zeta,0.321,0.171,1,5,2230885.0
BI-C-0002150,1,BI-021184,G7,Helionis Cluster,0.848,0.752,2,2,3044060.0
BI-C-0002151,2,BI-021184,G7,Helionis Cluster,0.848,0.752,2,2,406798.0
BI-C-0002152,1,BI-021188,B3,Epsilon,0.189,0.295,3,2,476953.0
BI-C-0002153,1,BI-021202,A5,Zeta,0.533,0.869,1,1,4805092.0
BI-C-0002154,1,BI-021204,A9,Epsilon,0.115,0.67,1,1,3723465.0
BI-C-0002155,2,BI-021204,A9,Epsilon,0.115,0.67,1,1,2347155.0
BI-C-0002156,1,BI-021220,B7,Zeta,0.708,0.359,3,1,6863977.0
BI-C-0002157,1,BI-021222,B3,Helionis Cluster,0.081,0.65,4,5,1510538.0
BI-C-0002158,1,BI-021225,G4,Zeta,0.059,0.311,4,2,225904.0
BI-C-0002159,2,BI-021225,G4,Zeta,0.059,0.311,4,2,2894657.0
BI-C-0002160,3,BI-021225,G4,Zeta,0.059,0.311,4,2,1464074.0
BI-C-0002161,1,BI-021229,B9,Zeta,0.418,0.455,5,5,2412598.0
BI-C-0002162,1,BI-021239,B7,Epsilon,0.727,0.738,3,1,483653.0
BI-C-0002163,1,BI-021252,B3,Zeta,0.124,0.162,5,2,1631020.0
BI-C-0002164,1,BI-021255,B4,Helionis Cluster,0.939,0.468,1,2,2369350.0
BI-C-0002165,1,BI-021268,B3,Zeta,0.229,0.595,5,3,5339989.0
BI-C-0002166,1,BI-021274,G9,Zeta,0.994,0.336,3,3,4198210.0
BI-C-0002167,1,BI-021280,A5,Epsilon,0.83,0.86,1,2,1245780.0
BI-C-0002168,1,BI-021298,G7,Epsilon,0.838,0.426,1,2,6528196.0
BI-C-0002169,2,BI-021298,G7,Epsilon,0.838,0.426,1,2,428251.0
BI-C-0002170,1,BI-021299,G2,Zeta,0.756,0.401,2,4,5008076.0
BI-C-0002171,1,BI-021305,G4,Helionis Cluster,0.794,0.482,1,4,21819776.0
BI-C-0002172,1,BI-021330,A7,Epsilon,0.129,0.554,5,5,1610868.0
BI-C-0002173,2,BI-021330,A7,Epsilon,0.129,0.554,5,5,1129958.0
BI-C-0002174,1,BI-021339,A7,Epsilon,0.732,0.592,4,3,1369083.0
BI-C-0002175,1,BI-021351,B5,Zeta,0.962,0.81,3,5,744297.0
BI-C-0002176,1,BI-021353,G5,Zeta,0.555,0.562,4,3,258133.0
BI-C-0002177,1,BI-021356,G6,Zeta,0.654,0.083,2,5,123496.0
BI-C-0002178,1,BI-021378,G5,Epsilon,0.078,0.667,2,1,284309.0
BI-C-0002179,1,BI-021379,B7,Epsilon,0.2,0.578,1,1,5115410.0
BI-C-0002180,1,BI-021392,A6,Epsilon,0.785,0.622,4,1,1186073.0
BI-C-0002181,1,BI-021416,A2,Zeta,0.742,0.899,3,1,654584.0
BI-C-0002182,1,BI-021418,G9,Zeta,0.872,0.281,4,3,352288.0
BI-C-0002183,1,BI-021431,A6,Epsilon,0.529,0.357,5,5,2512279.0
BI-C-0002184,1,BI-021445,B3,Epsilon,0.62,0.418,4,1,702180.0
BI-C-0002185,2,BI-021445,B3,Epsilon,0.62,0.418,4,1,2664508.0
BI-C-0002186,1,BI-021461,G9,Epsilon,0.724,0.642,2,2,346979.0
BI-C-0002187,1,BI-021469,A8,Zeta,0.714,0.364,5,3,2641558.0
BI-C-0002188,2,BI-021469,A8,Zeta,0.714,0.364,5,3,7777696.0
BI-C-0002189,1,BI-021473,G6,Zeta,0.907,0.147,4,3,976690.0
BI-C-0002190,1,BI-021494,A6,Epsilon,0.982,0.644,5,5,8220301.0
BI-C-0002191,2,BI-021494,A6,Epsilon,0.982,0.644,5,5,708342.0
BI-C-0002192,1,BI-021512,B5,Epsilon,0.14,0.76,2,1,3798142.0
BI-C-0002193,2,BI-021512,B5,Epsilon,0.14,0.76,2,1,2495073.0
BI-C-0002194,3,BI-021512,B5,Epsilon,0.14,0.76,2,1,11675136.0
BI-C-0002195,4,BI-021512,B5,Epsilon,0.14,0.76,2,1,2619253.0
BI-C-0002196,1,BI-021524,G5,Epsilon,0.399,0.205,3,3,7048948.0
BI-C-0002197,1,BI-021566,B3,Epsilon,0.415,0.432,1,4,7395054.0
BI-C-0002198,2,BI-021566,B3,Epsilon,0.415,0.432,1,4,892108.0
BI-C-0002199,1,BI-021599,A8,Zeta,0.996,0.209,4,2,196033.0
BI-C-0002200,1,BI-021624,B9,Epsilon,0.518,0.455,4,3,13389138.0
BI-C-0002201,1,BI-021639,G8,Epsilon,0.113,0.454,3,1,2495525.0
BI-C-0002202,1,BI-021652,B4,Epsilon,0.258,0.712,5,1,3059482.0
BI-C-0002203,1,BI-021654,G9,Zeta,0.454,0.478,5,3,6293465.0
BI-C-0002204,2,BI-021654,G9,Zeta,0.454,0.478,5,3,561494.0
BI-C-0002205,1,BI-021655,G1,Zeta,0.347,0.852,4,4,12584448.0
BI-C-0002206,1,BI-021656,A9,Zeta,0.051,0.567,5,4,8028436.0
BI-C-0002207,1,BI-021708,A2,Epsilon,0.476,0.671,1,3,8464543.0
BI-C-0002208,1,BI-021718,B1,Zeta,0.918,0.401,1,4,1340404.0
BI-C-0002209,2,BI-021718,B1,Zeta,0.918,0.401,1,4,8775188.0
BI-C-0002210,1,BI-021759,G1,Epsilon,0.344,0.431,3,4,9526781.0
BI-C-0002211,1,BI-021789,A2,Zeta,0.948,0.457,5,1,998539.0
BI-C-0002212,1,BI-021805,G6,Zeta,0.753,0.083,1,5,1851795.0
BI-C-0002213,1,BI-021846,G7,Helionis Cluster,0.643,0.511,4,4,2470561.0
BI-C-0002214,2,BI-021846,G7,Helionis Cluster,0.643,0.511,4,4,2009612.0
BI-C-0002215,1,BI-021856,A9,Helionis Cluster,0.842,0.346,4,2,685423.0
BI-C-0002216,2,BI-021856,A9,Helionis Cluster,0.842,0.346,4,2,757925.0
BI-C-0002217,3,BI-021856,A9,Helionis Cluster,0.842,0.346,4,2,1812592.0
BI-C-0002218,1,BI-021880,A3,Helionis Cluster,0.325,0.433,1,2,2954045.0
BI-C-0002219,1,BI-021891,B5,Helionis Cluster,0.161,0.613,5,1,1307849.0
BI-C-0002220,2,BI-021891,B5,Helionis Cluster,0.161,0.613,5,1,1358051.0
BI-C-0002221,1,BI-021908,A3,Zeta,0.024,0.645,2,1,1215124.0
BI-C-0002222,1,BI-021929,B3,Epsilon,0.62,0.942,1,5,140485.0
BI-C-0002223,1,BI-021960,G8,Epsilon,0.748,0.219,3,5,833202.0
BI-C-0002224,1,BI-021961,B9,Epsilon,0.099,0.665,1,2,3474201.0
BI-C-0002225,1,BI-021976,B2,Epsilon,0.855,0.29,3,1,1689602.0
BI-C-0002226,2,BI-021976,B2,Epsilon,0.855,0.29,3,1,3503397.0
BI-C-0002227,1,BI-021979,B4,Zeta,0.697,0.651,1,4,1532952.0
BI-C-0002228,2,BI-021979,B4,Zeta,0.697,0.651,1,4,1909629.0
BI-C-0002229,1,BI-021991,B8,Epsilon,0.429,0.404,3,4,19294754.0
BI-C-0002230,1,BI-022007,B3,Epsilon,0.005,0.571,1,4,1137170.0
BI-C-0002231,1,BI-022031,G1,Epsilon,0.648,0.882,5,5,19249642.0
BI-C-0002232,1,BI-022047,B3,Zeta,0.93,0.626,1,1,3714777.0
BI-C-0002233,1,BI-022048,G5,Epsilon,0.73,0.494,4,5,961210.0
BI-C-0002234,2,BI-022048,G5,Epsilon,0.73,0.494,4,5,9697208.0
BI-C-0002235,3,BI-022048,G5,Epsilon,0.73,0.494,4,5,1486321.0
BI-C-0002236,4,BI-022048,G5,Epsilon,0.73,0.494,4,5,1416582.0
BI-C-0002237,1,BI-022053,B8,Helionis Cluster,0.982,0.324,3,5,6603726.0
BI-C-0002238,1,BI-022054,B2,Zeta,0.691,0.618,2,3,1861173.0
BI-C-0002239,1,BI-022060,A8,Epsilon,0.162,0.314,1,1,8673416.0
BI-C-0002240,2,BI-022060,A8,Epsilon,0.162,0.314,1,1,345275.0
BI-C-0002241,3,BI-022060,A8,Epsilon,0.162,0.314,1,1,3959855.0
BI-C-0002242,1,BI-022071,A8,Epsilon,0.204,0.339,4,3,367797.0
BI-C-0002243,1,BI-022094,A6,Epsilon,0.753,0.137,3,2,1927248.0
BI-C-0002244,1,BI-022109,B5,Helionis Cluster,0.643,0.15,3,5,2628839.0
BI-C-0002245,1,BI-022147,B7,Zeta,0.388,0.729,5,4,120924.0
BI-C-0002246,1,BI-022161,A4,Zeta,0.957,0.895,5,1,15953766.0
BI-C-0002247,1,BI-022183,A5,Epsilon,0.09,0.517,3,2,21557475.0
BI-C-0002248,2,BI-022183,A5,Epsilon,0.09,0.517,3,2,4615330.0
BI-C-0002249,3,BI-022183,A5,Epsilon,0.09,0.517,3,2,718623.0
BI-C-0002250,1,BI-022189,G5,Epsilon,0.588,0.5,5,2,2714096.0
BI-C-0002251,1,BI-022197,G6,Zeta,0.365,0.686,5,4,710546.0
BI-C-0002252,2,BI-022197,G6,Zeta,0.365,0.686,5,4,3200437.0
BI-C-0002253,3,BI-022197,G6,Zeta,0.365,0.686,5,4,10577325.0
BI-C-0002254,1,BI-022211,B9,Epsilon,0.839,0.905,4,3,882148.0
BI-C-0002255,2,BI-022211,B9,Epsilon,0.839,0.905,4,3,2113706.0
BI-C-0002256,3,BI-022211,B9,Epsilon,0.839,0.905,4,3,1332422.0
BI-C-0002257,4,BI-022211,B9,Epsilon,0.839,0.905,4,3,5258288.0
BI-C-0002258,1,BI-022229,G3,Helionis Cluster,0.456,0.631,5,5,983772.0
BI-C-0002259,2,BI-022229,G3,Helionis Cluster,0.456,0.631,5,5,733452.0
BI-C-0002260,3,BI-022229,G3,Helionis Cluster,0.456,0.631,5,5,1269900.0
BI-C-0002261,1,BI-022258,A2,Epsilon,0.255,0.842,2,1,496452.0
BI-C-0002262,2,BI-022258,A2,Epsilon,0.255,0.842,2,1,1665745.0
BI-C-0002263,1,BI-022269,B1,Epsilon,0.598,0.741,5,3,9342772.0
BI-C-0002264,2,BI-022269,B1,Epsilon,0.598,0.741,5,3,21930587.0
BI-C-0002265,1,BI-022278,A3,Helionis Cluster,0.282,0.511,4,3,3495843.0
BI-C-0002266,2,BI-022278,A3,Helionis Cluster,0.282,0.511,4,3,2347997.0
BI-C-0002267,1,BI-022290,B6,Epsilon,0.426,0.706,2,1,2586207.0
BI-C-0002268,1,BI-022309,G5,Zeta,0.556,0.302,4,1,1198852.0
BI-C-0002269,2,BI-022309,G5,Zeta,0.556,0.302,4,1,297783.0
BI-C-0002270,1,BI-022320,G6,Zeta,0.71,0.264,2,3,2606325.0
BI-C-0002271,1,BI-022375,G2,Helionis Cluster,0.21,0.373,3,3,1761989.0
BI-C-0002272,1,BI-022385,B8,Zeta,0.126,0.621,1,1,7836873.0
BI-C-0002273,1,BI-022391,B2,Helionis Cluster,0.712,0.513,4,2,185996.0
BI-C-0002274,2,BI-022391,B2,Helionis Cluster,0.712,0.513,4,2,2870809.0
BI-C-0002275,1,BI-022392,B9,Epsilon,0.325,0.353,3,1,1041470.0
BI-C-0002276,2,BI-022392,B9,Epsilon,0.325,0.353,3,1,1419939.0
BI-C-0002277,1,BI-022395,A8,Zeta,0.034,0.524,5,5,10996809.0
BI-C-0002278,2,BI-022395,A8,Zeta,0.034,0.524,5,5,3073191.0
BI-C-0002279,1,BI-022464,A5,Epsilon,0.023,0.494,3,5,526744.0
BI-C-0002280,2,BI-022464,A5,Epsilon,0.023,0.494,3,5,599371.0
BI-C-0002281,3,BI-022464,A5,Epsilon,0.023,0.494,3,5,489591.0
BI-C-0002282,4,BI-022464,A5,Epsilon,0.023,0.494,3,5,14836166.0
BI-C-0002283,1,BI-022475,G4,Zeta,0.745,0.573,4,5,7311837.0
BI-C-0002284,1,BI-022482,G5,Zeta,0.606,0.439,1,1,8262687.0
BI-C-0002285,1,BI-022488,A3,Zeta,0.47,0.295,4,4,393273.0
BI-C-0002286,1,BI-022494,A9,Zeta,0.141,0.815,1,4,1319500.0
BI-C-0002287,1,BI-022501,B5,Zeta,0.412,0.329,4,2,785161.0
BI-C-0002288,1,BI-022509,A7,Epsilon,0.034,0.342,1,5,737317.0
BI-C-0002289,1,BI-022512,G4,Helionis Cluster,0.788,0.789,5,5,4098322.0
BI-C-0002290,1,BI-022525,B7,Zeta,0.241,0.403,2,2,4443349.0
BI-C-0002291,1,BI-022548,G7,Zeta,0.127,0.515,5,4,299704.0
BI-C-0002292,2,BI-022548,G7,Zeta,0.127,0.515,5,4,1441854.0
BI-C-0002293,1,BI-022551,B3,Helionis Cluster,0.094,0.599,3,2,505053.0
BI-C-0002294,2,BI-022551,B3,Helionis Cluster,0.094,0.599,3,2,2641693.0
BI-C-0002295,1,BI-022555,A6,Helionis Cluster,0.321,0.557,2,5,117927.0
BI-C-0002296,2,BI-022555,A6,Helionis Cluster,0.321,0.557,2,5,5254467.0
BI-C-0002297,3,BI-022555,A6,Helionis Cluster,0.321,0.557,2,5,1863591.0
BI-C-0002298,1,BI-022557,B6,Epsilon,0.949,0.52,1,3,37430313.0
BI-C-0002299,1,BI-022575,A6,Zeta,0.676,0.481,3,2,1291594.0
BI-C-0002300,2,BI-022575,A6,Zeta,0.676,0.481,3,2,9165573.0
BI-C-0002301,1,BI-022578,G1,Zeta,0.175,0.484,5,5,10965203.0
BI-C-0002302,1,BI-022585,A4,Helionis Cluster,0.711,0.767,5,2,1327005.0
BI-C-0002303,1,BI-022591,G3,Epsilon,0.586,0.262,2,2,6318292.0
BI-C-0002304,2,BI-022591,G3,Epsilon,0.586,0.262,2,2,342665.0
BI-C-0002305,3,BI-022591,G3,Epsilon,0.586,0.262,2,2,14333884.0
BI-C-0002306,4,BI-022591,G3,Epsilon,0.586,0.262,2,2,227858.0
BI-C-0002307,1,BI-022604,B2,Zeta,0.645,0.587,3,1,759695.0
BI-C-0002308,1,BI-022629,B8,Epsilon,0.791,0.122,4,1,1389823.0
BI-C-0002309,1,BI-022637,A9,Epsilon,0.063,0.803,2,1,277837.0
BI-C-0002310,1,BI-022642,G6,Zeta,0.338,0.508,2,5,9864116.0
BI-C-0002311,1,BI-022660,A8,Helionis Cluster,0.168,0.749,5,4,2551184.0
BI-C-0002312,1,BI-022677,B1,Epsilon,0.349,0.7,4,1,3377206.0
BI-C-0002313,1,BI-022690,G1,Helionis Cluster,0.068,0.632,2,4,356348.0
BI-C-0002314,1,BI-022741,B7,Zeta,0.756,0.631,5,2,1012160.0
BI-C-0002315,1,BI-022749,B6,Zeta,0.712,0.493,1,2,5716196.0
BI-C-0002316,1,BI-022755,A8,Epsilon,0.811,0.692,4,3,1641699.0
BI-C-0002317,1,BI-022757,G2,Epsilon,0.016,0.665,4,3,1812133.0
BI-C-0002318,1,BI-022766,G8,Epsilon,0.845,0.858,5,2,5251177.0
BI-C-0002319,2,BI-022766,G8,Epsilon,0.845,0.858,5,2,28562749.0
BI-C-0002320,1,BI-022802,A5,Zeta,0.538,0.45,2,5,802072.0
BI-C-0002321,1,BI-022810,A7,Zeta,0.19,0.543,3,3,4062126.0
BI-C-0002322,1,BI-022811,B6,Epsilon,0.066,0.457,3,2,1747523.0
BI-C-0002323,2,BI-022811,B6,Epsilon,0.066,0.457,3,2,952833.0
BI-C-0002324,3,BI-022811,B6,Epsilon,0.066,0.457,3,2,4236919.0
BI-C-0002325,1,BI-022842,G5,Zeta,0.649,0.083,4,1,1720348.0
BI-C-0002326,1,BI-022864,A8,Zeta,0.413,0.496,5,1,4775387.0
BI-C-0002327,2,BI-022864,A8,Zeta,0.413,0.496,5,1,1406324.0
BI-C-0002328,3,BI-022864,A8,Zeta,0.413,0.496,5,1,16205649.0
BI-C-0002329,4,BI-022864,A8,Zeta,0.413,0.496,5,1,14187337.0
BI-C-0002330,1,BI-022896,G3,Epsilon,0.267,0.479,2,5,661435.0
BI-C-0002331,2,BI-022896,G3,Epsilon,0.267,0.479,2,5,1567010.0
BI-C-0002332,1,BI-022905,A8,Helionis Cluster,0.797,0.236,2,4,72669905.0
BI-C-0002333,1,BI-022910,A1,Helionis Cluster,0.548,0.134,1,3,935595.0
BI-C-0002334,1,BI-022928,B1,Epsilon,0.742,0.287,5,3,2787352.0
BI-C-0002335,1,BI-022934,G6,Zeta,0.928,0.3,2,4,622993.0
BI-C-0002336,1,BI-022935,B9,Zeta,0.244,0.322,2,3,1313827.0
BI-C-0002337,1,BI-022940,G3,Helionis Cluster,0.41,0.578,4,4,1121966.0
BI-C-0002338,1,BI-022943,A9,Epsilon,0.949,0.515,3,4,3278745.0
BI-C-0002339,1,BI-022944,G7,Zeta,0.306,0.601,5,5,2310860.0
BI-C-0002340,2,BI-022944,G7,Zeta,0.306,0.601,5,5,8991596.0
BI-C-0002341,1,BI-022958,A6,Epsilon,0.171,0.718,2,5,1235218.0
BI-C-0002342,1,BI-022980,G6,Epsilon,0.311,0.497,5,3,508433.0
BI-C-0002343,1,BI-022982,G3,Zeta,0.951,0.453,5,1,3382729.0
BI-C-0002344,1,BI-022986,B2,Epsilon,0.413,0.174,1,1,307195.0
BI-C-0002345,1,BI-023004,B2,Epsilon,0.345,0.58,5,3,182328.0
BI-C-0002346,2,BI-023004,B2,Epsilon,0.345,0.58,5,3,447911.0
BI-C-0002347,1,BI-023005,G4,Zeta,0.966,0.741,2,5,1571488.0
BI-C-0002348,1,BI-023022,B6,Zeta,0.918,0.398,4,5,6832794.0
BI-C-0002349,1,BI-023026,A1,Epsilon,0.388,0.707,4,1,2096040.0
BI-C-0002350,1,BI-023031,A4,Helionis Cluster,0.185,0.302,5,2,21085303.0
BI-C-0002351,1,BI-023055,B3,Zeta,0.815,0.587,1,2,4575321.0
BI-C-0002352,1,BI-023064,A4,Epsilon,0.674,0.383,3,4,1000930.0
BI-C-0002353,1,BI-023078,A4,Epsilon,0.292,0.403,1,1,756177.0
BI-C-0002354,1,BI-023097,A8,Helionis Cluster,0.247,0.376,1,5,4975854.0
BI-C-0002355,1,BI-023119,B3,Zeta,0.862,0.711,1,5,272537.0
BI-C-0002356,2,BI-023119,B3,Zeta,0.862,0.711,1,5,31485217.0
BI-C-0002357,1,BI-023120,A6,Epsilon,0.91,0.12,3,1,1992202.0
BI-C-0002358,1,BI-023130,G2,Epsilon,0.425,0.714,1,3,634167.0
BI-C-0002359,1,BI-023157,B3,Helionis Cluster,0.068,0.518,2,3,43871081.0
BI-C-0002360,1,BI-023181,B7,Epsilon,0.37,0.083,5,1,1569931.0
BI-C-0002361,1,BI-023209,G2,Zeta,0.176,0.565,1,2,656515.0
BI-C-0002362,1,BI-023217,B9,Epsilon,0.086,0.356,4,4,205690.0
BI-C-0002363,1,BI-023244,G8,Zeta,0.778,0.482,3,2,910813.0
BI-C-0002364,1,BI-023254,B7,Epsilon,0.545,0.542,2,2,1001253.0
BI-C-0002365,1,BI-023256,G1,Epsilon,0.11,0.336,1,3,9279769.0
BI-C-0002366,2,BI-023256,G1,Epsilon,0.11,0.336,1,3,598294.0
BI-C-0002367,1,BI-023268,A1,Helionis Cluster,0.894,0.239,3,1,3973046.0
BI-C-0002368,1,BI-023270,A8,Epsilon,0.955,0.789,4,4,2349719.0
